Fecha,Anio,Mes,Estacion,Precipitacion,Temperatura,Humedad,BrilloSolar
12/1/2019,2019,12,2401519,38.34,11.83,70.48,133.72
12/1/1991,1991,12,2120646,63.4,22.3,82,129.6
12/1/1992,1992,12,2120646,158.6,22.3,82,158.5
12/1/1993,1993,12,2120646,90,22.5,81,150.9
12/1/1994,1994,12,2120646,29.8,21.5,77,146.8
12/1/1995,1995,12,2120646,62.6,23,76,162.4
12/1/1996,1996,12,2120646,87.2,22.6,72,171
12/1/1997,1997,12,2120646,62.6,24.5,63,232.3
12/1/1998,1998,12,2120646,111.5,23.7,85,156.7
12/1/1999,1999,12,2120646,118.8,22.3,67,97.4
12/1/2000,2000,12,2120646,41.4,20.9,80,82.5
12/1/2001,2001,12,2120646,146,24.6,93,141.3
12/1/2002,2002,12,2120646,180.5,20.47,67.41,96.5
12/1/2003,2003,12,2120646,60.2,25.1,79,234.1
12/1/2004,2004,12,2120646,42.7,22.3,71,222.9
12/1/2005,2005,12,2120646,46.5,20.47,67.41,41.7
12/1/2006,2006,12,2120646,135,24.6,67.41,119.9
12/1/2007,2007,12,2120646,180.7,21.6,83,137.4
12/1/2008,2008,12,2120646,83.7,24.5,78,142.8
12/1/2009,2009,12,2120646,35.9,23.4,70,188.6
12/1/2010,2010,12,2120646,169.5,24.2,79,103.5
12/1/2011,2011,12,2120646,128.4,21.7,80,116.4
12/1/2012,2012,12,2120646,103.9,23.2,75,176.9
12/1/2013,2013,12,2120646,102.7,17.7,81,145.7
12/1/2014,2014,12,2120646,113.8,22.9,80,178.2
12/1/2015,2015,12,2120646,5.1,23.6,77,192.2
12/1/2016,2016,12,2120646,83.7,22.3,86,137.6
12/1/2017,2017,12,2120646,271.2,22.7,84,166.2
12/1/2018,2018,12,2120646,44.8,23.6,74,208.9
12/1/2019,2019,12,2120646,95.18,20.47,67.41,141.3
12/1/1968,1968,12,2120562,14.7,12.9,75,149.68
12/1/1969,1969,12,2120562,16.6,12.8,79,149.68
12/1/1970,1970,12,2120562,3.6,13,79,149.68
12/1/1971,1971,12,2120562,52.7,13.3,81,149.68
12/1/1972,1972,12,2120562,18.1,14.7,77,149.68
12/1/1973,1973,12,2120562,129.1,13.1,79,149.68
12/1/1974,1974,12,2120562,11.2,13.8,77,149.68
12/1/1975,1975,12,2120562,129.3,13.2,86,149.68
12/1/1976,1976,12,2120562,32.4,14.4,81,149.68
12/1/1977,1977,12,2120562,15.5,14.6,74,149.68
12/1/1978,1978,12,2120562,65.3,14.9,78,149.68
12/1/1979,1979,12,2120562,42.9,15.2,79,149.68
12/1/1980,1980,12,2120562,48.6,13.8,73,149.68
12/1/1981,1981,12,2120562,43.9,13.9,72,149.68
12/1/1982,1982,12,2120562,32.3,14.3,72,149.68
12/1/1983,1983,12,2120562,0,13.5,66,149.68
12/1/1984,1984,12,2120562,36.3,13,70,70.7
12/1/1985,1985,12,2120562,37.9,13.2,73,205.7
12/1/1986,1986,12,2120562,21.5,12,74,193.9
12/1/1987,1987,12,2120562,32.5,12.33,72.91,149.68
12/1/1988,1988,12,2120562,69.2,12.33,72.91,149.68
12/1/1989,1989,12,2120562,69.7,12.33,72.91,149.68
12/1/1990,1990,12,2120562,70.4,12.33,72.91,149.68
12/1/1991,1991,12,2120562,30.6,11.6,75,186.7
12/1/1992,1992,12,2120562,33.5,14.8,78,201.5
12/1/1993,1993,12,2120562,8.7,14.8,63,183.4
12/1/1994,1994,12,2120562,58.8,14.7,70,180.7
12/1/1995,1995,12,2120562,76.4,12.33,72,170.5
12/1/1996,1996,12,2120562,42,14.3,70,168.5
12/1/1997,1997,12,2120562,4.6,13.9,69,159.4
12/1/1998,1998,12,2120562,89.7,13.5,75,111.1
12/1/1999,1999,12,2120562,21.7,13.5,82,144.6
12/1/2000,2000,12,2120562,22.9,14,80,100.8
12/1/2001,2001,12,2120562,65,14.6,77,136.7
12/1/2002,2002,12,2120562,8.7,12.5,72,164.4
12/1/2003,2003,12,2120562,122,12.33,72.91,162.9
12/1/2004,2004,12,2120562,0,12.33,72.91,149.68
12/1/2005,2005,12,2120562,4.2,0.3,72.91,212.4
12/1/2006,2006,12,2120562,18.8,14.8,80,149.68
12/1/2007,2007,12,2120562,111.7,14.1,81,164
12/1/2008,2008,12,2120562,53.2,14,89,46.4
12/1/2009,2009,12,2120562,0.5,13.7,81,178.8
12/1/2010,2010,12,2120562,62.9,13.9,88,136.5
12/1/2011,2011,12,2120562,66.3,13.2,85,134.7
12/1/2012,2012,12,2120562,47.9,13.3,78,161.8
12/1/2013,2013,12,2120562,55.1,13.5,70,133.1
12/1/2014,2014,12,2120562,49.6,15.1,90,174.1
12/1/2015,2015,12,2120562,11.1,13.7,62,161.7
12/1/2016,2016,12,2120562,52.6,13.8,79,186.3
12/1/2017,2017,12,2120562,79.7,13.2,76,180.9
12/1/2018,2018,12,2120562,0,13.2,67,227.8
12/1/2019,2019,12,2120562,42.15,12.33,72.91,149.68
12/1/2000,2000,12,2306517,80.8,21.9,82,106.5
12/1/2001,2001,12,2306517,108.4,24.3,91,107.3
12/1/2002,2002,12,2306517,143,21.47,75.74,148.7
12/1/2003,2003,12,2306517,93.4,22.7,85,172.3
12/1/2004,2004,12,2306517,63.5,22.9,87,127.1
12/1/2005,2005,12,2306517,1.2,14.1,61,99.5
12/1/2006,2006,12,2306517,98,20.8,85,139.9
12/1/2007,2007,12,2306517,97.7,25.4,84,149.7
12/1/2008,2008,12,2306517,56.1,22.2,85,177
12/1/2009,2009,12,2306517,98.3,22.6,91,159.6
12/1/2010,2010,12,2306517,118.4,22.4,91,110
12/1/2011,2011,12,2306517,90.2,23.5,75.74,112.4
12/1/2012,2012,12,2306517,23.4,22.9,87,157.9
12/1/2013,2013,12,2306517,195.8,24.9,91,121.1
12/1/2014,2014,12,2306517,137.5,24,85,149.8
12/1/2015,2015,12,2306517,0.6,26.1,73,194.2
12/1/2016,2016,12,2306517,94.4,22.2,90,94.5
12/1/2017,2017,12,2306517,44,22.3,87,119.1
12/1/2018,2018,12,2306517,18.7,22.8,84,115.8
12/1/2019,2019,12,2306517,78.17,21.47,75.74,134.86
12/1/1966,1966,12,2306507,244.2,15.8,84,135.5
12/1/1967,1967,12,2306507,98,16.9,77,160.5
12/1/1968,1968,12,2306507,122.8,15.5,78,213.8
12/1/1969,1969,12,2306507,51.3,17.6,81,198.4
12/1/1970,1970,12,2306507,60.3,14.6,81,158.5
12/1/1971,1971,12,2306507,98.5,14.3,85,167.7
12/1/1972,1972,12,2306507,58.7,16.3,79,192.8
12/1/1973,1973,12,2306507,238.6,14,82,138.5
12/1/1974,1974,12,2306507,81.1,14.8,79,196.3
12/1/1975,1975,12,2306507,323.5,14.1,88,51.7
12/1/1976,1976,12,2306507,77,16.2,82,153.7
12/1/1977,1977,12,2306507,80.9,16.7,81,179.6
12/1/1978,1978,12,2306507,177.5,16.3,73,151.1
12/1/1979,1979,12,2306507,43.4,16.5,70,144.6
12/1/1980,1980,12,2306507,90.9,15.1,76,40.8
12/1/1981,1981,12,2306507,110.7,14.4,85,158.7
12/1/1982,1982,12,2306507,161.4,13.9,87,134.61
12/1/1983,1983,12,2306507,162.4,19.3,84,131.9
12/1/1984,1984,12,2306507,149.7,13.2,85,123.2
12/1/1985,1985,12,2306507,115.9,13.7,81,152.8
12/1/1986,1986,12,2306507,33.1,15.18,79.5,134.61
12/1/1987,1987,12,2306507,56.1,15.18,79.5,134.61
12/1/1988,1988,12,2306507,197.8,15.18,79.5,134.61
12/1/1989,1989,12,2306507,111.9,15.18,79.5,134.61
12/1/1990,1990,12,2306507,228,15.18,79.5,134.61
12/1/1991,1991,12,2306507,137,16.7,80,159.2
12/1/1992,1992,12,2306507,138.2,18.3,81,163.2
12/1/1993,1993,12,2306507,173.5,17.2,81,184.8
12/1/1994,1994,12,2306507,46.8,16.3,82,111.9
12/1/1995,1995,12,2306507,192.9,15.1,83,139.2
12/1/1996,1996,12,2306507,75.6,16.3,80,150.8
12/1/1997,1997,12,2306507,23.4,17.7,69,222.4
12/1/1998,1998,12,2306507,163.9,16.6,87,105.7
12/1/1999,1999,12,2306507,210.5,18.9,79,92.9
12/1/2000,2000,12,2306507,57.3,14.9,81,80.1
12/1/2001,2001,12,2306507,38.2,15.18,75,57.5
12/1/2002,2002,12,2306507,211.4,15.6,85,123.8
12/1/2003,2003,12,2306507,80.1,12.4,84,109.1
12/1/2004,2004,12,2306507,114.4,12.3,92,131.3
12/1/2005,2005,12,2306507,236.7,16.7,85,148.9
12/1/2006,2006,12,2306507,116.3,15.18,79.5,118.2
12/1/2007,2007,12,2306507,209,15.5,89,117.3
12/1/2008,2008,12,2306507,100.2,17.3,86,134.3
12/1/2009,2009,12,2306507,87.5,16.3,72,190.8
12/1/2010,2010,12,2306507,281,14.7,81,102.5
12/1/2011,2011,12,2306507,348.4,19,81,127.6
12/1/2012,2012,12,2306507,107,18.1,84,149
12/1/2013,2013,12,2306507,203.1,17.8,85,146.1
12/1/2014,2014,12,2306507,170.7,17.7,85,144.3
12/1/2015,2015,12,2306507,24.8,19.6,68,115.4
12/1/2016,2016,12,2306507,120,18.1,90,112.1
12/1/2017,2017,12,2306507,218.2,17.7,78,140.4
12/1/2018,2018,12,2306507,11.5,17.6,75,167.2
12/1/2019,2019,12,2306507,130.95,15.18,79.5,134.61
12/1/1991,1991,12,2120641,136.6,25,88,136.4
12/1/1992,1992,12,2120641,223.9,23.4,86,200.3
12/1/1993,1993,12,2120641,52.3,20.38,66.19,135.9
12/1/1994,1994,12,2120641,2.6,23.6,83,162
12/1/1995,1995,12,2120641,108.2,23.9,83,119.8
12/1/1996,1996,12,2120641,110.8,23.3,84,81.6
12/1/1997,1997,12,2120641,47.3,25.3,82,152.4
12/1/1998,1998,12,2120641,92.8,24.7,85,113.57
12/1/1999,1999,12,2120641,152.7,24.5,95,100.1
12/1/2000,2000,12,2120641,65,26.4,86,105.6
12/1/2001,2001,12,2120641,155.8,22,96,113.57
12/1/2002,2002,12,2120641,16,23.7,81,147.6
12/1/2003,2003,12,2120641,20.4,20.38,66.19,113.57
12/1/2005,2005,12,2120641,79.74,20.38,66.19,113.57
12/1/2006,2006,12,2120641,125.2,24.2,87,169.3
12/1/2007,2007,12,2120641,36.2,24,90,63.3
12/1/2008,2008,12,2120641,14.6,26.3,83,205.5
12/1/2009,2009,12,2120641,62.2,25.3,88,232.7
12/1/2010,2010,12,2120641,50.1,23.8,87,52.8
12/1/2011,2011,12,2120641,31,24.7,66.19,55.5
12/1/2012,2012,12,2120641,59.2,27.9,82,172.2
12/1/2013,2013,12,2120641,98.3,27.9,84,168.1
12/1/2014,2014,12,2120641,139.3,28.9,80,189.5
12/1/2015,2015,12,2120641,79.74,20.38,66.19,113.57
12/1/2016,2016,12,2120641,264.2,20.38,66.19,139.4
12/1/2017,2017,12,2120641,146.4,25.8,82,155.3
12/1/2018,2018,12,2120641,21.5,25.7,75,121
12/1/2019,2019,12,2120641,79.74,20.38,66.19,113.57
12/1/1991,1991,12,2120630,38.3,13.1,78,179.2
12/1/1992,1992,12,2120630,22.6,12.5,77,200.9
12/1/1993,1993,12,2120630,3.7,13.2,85,211.6
12/1/1994,1994,12,2120630,10.5,13.4,73,194.9
12/1/1995,1995,12,2120630,89.6,13,77,173.9
12/1/1996,1996,12,2120630,47.1,9.19,73,138.4
12/1/1997,1997,12,2120630,2,13.8,64,235.8
12/1/1998,1998,12,2120630,122.2,9.19,61.38,149.76
12/1/1999,1999,12,2120630,25.5,9.19,65,154.3
12/1/2000,2000,12,2120630,29.7,9.19,79,116.3
12/1/2001,2001,12,2120630,46.8,14.2,77,149.76
12/1/2002,2002,12,2120630,23.9,12.4,61.38,176
12/1/2003,2003,12,2120630,37.86,9.19,61.38,149.76
12/1/2004,2004,12,2120630,34,12.7,65,174.8
12/1/2005,2005,12,2120630,27.4,9.19,61.38,158.4
12/1/2006,2006,12,2120630,9.5,13.1,65,168.2
12/1/2007,2007,12,2120630,95.1,7.9,79,156.3
12/1/2008,2008,12,2120630,80.7,11.9,73,184.5
12/1/2009,2009,12,2120630,4.2,12.4,70,227.6
12/1/2010,2010,12,2120630,72.8,11.8,78,165.6
12/1/2011,2011,12,2120630,95.2,11.2,81,169
12/1/2012,2012,12,2120630,64.9,13.8,82,206.5
12/1/2013,2013,12,2120630,26.5,9.19,75,186.8
12/1/2014,2014,12,2120630,35.6,12.6,77,190.9
12/1/2015,2015,12,2120630,4.2,13.8,64,191.9
12/1/2016,2016,12,2120630,24.4,13.7,74,141.5
12/1/2017,2017,12,2120630,48.4,13,76,156.5
12/1/2018,2018,12,2120630,13.2,13,73,83.1
12/1/2019,2019,12,2120630,37.86,9.19,61.38,149.76
12/1/1962,1962,12,2120540,39,11.1,73,160.75
12/1/1963,1963,12,2120540,17.2,11.6,73,160.75
12/1/1964,1964,12,2120540,5,11.1,72,160.75
12/1/1965,1965,12,2120540,0,11.4,74,160.75
12/1/1966,1966,12,2120540,71,11.5,75,160.75
12/1/1967,1967,12,2120540,42.5,10.7,76,160.75
12/1/1968,1968,12,2120540,7,10.2,64,160.75
12/1/1969,1969,12,2120540,5,10.7,71,160.75
12/1/1970,1970,12,2120540,8.2,10.8,68,160.75
12/1/1971,1971,12,2120540,28.8,10.5,69,160.75
12/1/1972,1972,12,2120540,11.2,14.4,66,160.75
12/1/1973,1973,12,2120540,78,12.9,68,160.75
12/1/1974,1974,12,2120540,34.4,12.5,63,160.75
12/1/1975,1975,12,2120540,83.8,13.1,76,160.75
12/1/1976,1976,12,2120540,8.2,13.4,74,160.75
12/1/1977,1977,12,2120540,40,14.1,67,160.75
12/1/1978,1978,12,2120540,54.5,11.4,68,160.75
12/1/1979,1979,12,2120540,38.3,10,73,160.75
12/1/1980,1980,12,2120540,15.2,10.6,65,160.75
12/1/1981,1981,12,2120540,62.4,13.3,75,160.75
12/1/1982,1982,12,2120540,33.6,12.9,74,160.75
12/1/1983,1983,12,2120540,36.1,14.4,74,160.75
12/1/1984,1984,12,2120540,18.8,14.7,77,157.7
12/1/1985,1985,12,2120540,76,15.5,78,82.1
12/1/1986,1986,12,2120540,7,14.2,77,188
12/1/1987,1987,12,2120540,22,14.1,71.09,160.75
12/1/1988,1988,12,2120540,64.1,13.9,71.09,160.75
12/1/1989,1989,12,2120540,39.1,13.19,71.09,160.75
12/1/1990,1990,12,2120540,76.6,13.19,71.09,160.75
12/1/1991,1991,12,2120540,40.5,13.9,73,176.1
12/1/1992,1992,12,2120540,82.3,14.7,75,208.4
12/1/1993,1993,12,2120540,12.8,14.6,64,221.9
12/1/1994,1994,12,2120540,8.7,14,67,164.8
12/1/1995,1995,12,2120540,60.1,14.7,66,182.3
12/1/1996,1996,12,2120540,64.9,12.7,71,142.5
12/1/1997,1997,12,2120540,1.6,15,59,219.6
12/1/1998,1998,12,2120540,71.6,15.4,78,100.6
12/1/1999,1999,12,2120540,39.3,13.1,79,104.9
12/1/2000,2000,12,2120540,21.9,14.2,79,160.75
12/1/2001,2001,12,2120540,31.1,14.7,71.09,160.75
12/1/2002,2002,12,2120540,20.2,13.7,80,160.75
12/1/2003,2003,12,2120540,22.8,13.2,79,160.75
12/1/2004,2004,12,2120540,31.4,13.5,74,160.75
12/1/2005,2005,12,2120540,20.8,14.2,73,160.75
12/1/2006,2006,12,2120540,26.3,14.6,77,51.2
12/1/2007,2007,12,2120540,43,13.4,67,171.3
12/1/2008,2008,12,2120540,57.3,12.7,68,190.1
12/1/2009,2009,12,2120540,0,14.8,59,228.9
12/1/2010,2010,12,2120540,52.5,14.8,69,168.9
12/1/2011,2011,12,2120540,34.4,13.8,76,178.5
12/1/2012,2012,12,2120540,30.6,12.8,77,197.7
12/1/2013,2013,12,2120540,42.2,13.5,82,167.8
12/1/2014,2014,12,2120540,55.1,12.6,78,192.3
12/1/2015,2015,12,2120540,2.6,13.7,74,159.1
12/1/2016,2016,12,2120540,24.6,13.8,80,187.7
12/1/2017,2017,12,2120540,74.7,14.3,79,149
12/1/2018,2018,12,2120540,0,14,75,188.2
12/1/2019,2019,12,2120540,34.42,13.19,71.09,160.75
12/1/1992,1992,12,2120644,26.6,26.6,67,192
12/1/1992,1992,12,2120644,26.6,26.6,67,192
12/1/1993,1993,12,2120644,54.72,22.5,50.63,176.59
12/1/1993,1993,12,2120644,54.72,22.5,50.63,176.59
12/1/1994,1994,12,2120644,54.72,22.5,50.63,176.59
12/1/1994,1994,12,2120644,54.72,22.5,50.63,176.59
12/1/1995,1995,12,2120644,81,26.1,50.63,182.2
12/1/1995,1995,12,2120644,81,26.1,71,182.2
12/1/1996,1996,12,2120644,8,27.7,65,137.2
12/1/1996,1996,12,2120644,8,27.7,65,137.2
12/1/1997,1997,12,2120644,4,29.5,48,71.5
12/1/1997,1997,12,2120644,4,29.5,48,71.5
12/1/1998,1998,12,2120644,142.7,27.4,50.63,176.59
12/1/1998,1998,12,2120644,142.7,27.4,71,176.59
12/1/1999,1999,12,2120644,74.7,26.8,62,226
12/1/1999,1999,12,2120644,74.7,26.8,62,226
12/1/2000,2000,12,2120644,36.7,28.6,64,123.2
12/1/2000,2000,12,2120644,36.7,28.6,64,123.2
12/1/2001,2001,12,2120644,50.4,27.4,50.63,176.59
12/1/2001,2001,12,2120644,50.4,27.4,50.63,176.59
12/1/2002,2002,12,2120644,70.3,28.4,71,134.1
12/1/2002,2002,12,2120644,70.3,28.4,71,134.1
12/1/2003,2003,12,2120644,7.2,27.3,57,215.3
12/1/2003,2003,12,2120644,7.2,27.3,57,215.3
12/1/2004,2004,12,2120644,45,30.2,69,147.3
12/1/2004,2004,12,2120644,45,30.2,69,147.3
12/1/2005,2005,12,2120644,15.1,28.8,58,187.7
12/1/2005,2005,12,2120644,15.1,28.8,58,187.7
12/1/2006,2006,12,2120644,135.2,26.8,59,186.2
12/1/2006,2006,12,2120644,135.2,26.8,59,186.2
12/1/2007,2007,12,2120644,28.4,29.4,50.63,198.4
12/1/2007,2007,12,2120644,28.4,29.4,70,198.4
12/1/2008,2008,12,2120644,95.8,23.5,73,234.9
12/1/2008,2008,12,2120644,95.8,23.5,73,234.9
12/1/2009,2009,12,2120644,39.8,26,70,233.8
12/1/2009,2009,12,2120644,39.8,26,70,233.8
12/1/2010,2010,12,2120644,48.4,27,68,180.6
12/1/2010,2010,12,2120644,48.4,27,68,180.6
12/1/2011,2011,12,2120644,158.2,27.3,68,202.8
12/1/2011,2011,12,2120644,158.2,27.3,68,202.8
12/1/2012,2012,12,2120644,81.6,28.7,67,217.8
12/1/2012,2012,12,2120644,81.6,28.7,67,217.8
12/1/2013,2013,12,2120644,49.9,22.5,75,194.3
12/1/2013,2013,12,2120644,49.9,22.5,75,194.3
12/1/2014,2014,12,2120644,122.6,22.5,50.63,230.4
12/1/2014,2014,12,2120644,122.6,22.5,50.63,230.4
12/1/2015,2015,12,2120644,3.3,22.5,50.63,233.9
12/1/2015,2015,12,2120644,3.3,22.5,50.63,233.9
12/1/2016,2016,12,2120644,141.7,27.1,82,205.2
12/1/2016,2016,12,2120644,141.7,27.1,82,205.2
12/1/2017,2017,12,2120644,22.6,28.2,73,227.4
12/1/2017,2017,12,2120644,22.6,28.2,73,227.4
12/1/2018,2018,12,2120644,15.5,28.8,65,252.6
12/1/2018,2018,12,2120644,15.5,28.8,65,252.6
12/1/2019,2019,12,2120644,54.72,22.5,50.63,176.59
12/1/1966,1966,12,2120548,54.1,12.2,80,154.8
12/1/1967,1967,12,2120548,31,11.1,79,146
12/1/1968,1968,12,2120548,13.1,11.2,74,210
12/1/1969,1969,12,2120548,21,10.4,73,197.7
12/1/1970,1970,12,2120548,14.5,11,77,149.9
12/1/1971,1971,12,2120548,41.1,10.7,78,132.4
12/1/1972,1972,12,2120548,6,11.8,76,169.1
12/1/1973,1973,12,2120548,31,11.2,80,162.9
12/1/1974,1974,12,2120548,2,10.1,74,208.6
12/1/1975,1975,12,2120548,101,12.2,82,106.4
12/1/1976,1976,12,2120548,18,11.9,80,92.2
12/1/1977,1977,12,2120548,15.9,12.5,77,153.4
12/1/1978,1978,12,2120548,47.5,11.7,79,66.9
12/1/1979,1979,12,2120548,76,12,96,71.5
12/1/1980,1980,12,2120548,23.6,11.7,79,204.3
12/1/1981,1981,12,2120548,16.7,12.2,81,103.6
12/1/1982,1982,12,2120548,25.1,12.7,80,116.7
12/1/1983,1983,12,2120548,12.8,11.7,82,139.1
12/1/1984,1984,12,2120548,10.5,11.5,82,149.15
12/1/1985,1985,12,2120548,34.6,11.8,82,230.3
12/1/1986,1986,12,2120548,12.7,11.7,82,172.7
12/1/1987,1987,12,2120548,32.9,12.5,79,149.15
12/1/1988,1988,12,2120548,47.8,11.89,75.73,149.15
12/1/1989,1989,12,2120548,27.1,11.89,75.73,149.15
12/1/1990,1990,12,2120548,50.8,11.89,75.73,149.15
12/1/1991,1991,12,2120548,33.8,12.1,83,170.8
12/1/1992,1992,12,2120548,24.2,11.1,83,184.3
12/1/1993,1993,12,2120548,3.4,11.6,77,201
12/1/1994,1994,12,2120548,16.2,13.7,76,165.3
12/1/1995,1995,12,2120548,43.3,11.8,80,166.8
12/1/1996,1996,12,2120548,33.6,10.7,81,151.6
12/1/1997,1997,12,2120548,9.3,11.8,79,219.1
12/1/1998,1998,12,2120548,59.5,13.2,83,156.6
12/1/1999,1999,12,2120548,28.8,12,88,91.4
12/1/2000,2000,12,2120548,42.7,10.2,95,76.7
12/1/2001,2001,12,2120548,22.4,15.3,88,95.9
12/1/2002,2002,12,2120548,11,12,84,156.5
12/1/2003,2003,12,2120548,56,12.8,90,172.3
12/1/2004,2004,12,2120548,60,11.8,81,149.3
12/1/2005,2005,12,2120548,2.5,13.4,80,212.6
12/1/2006,2006,12,2120548,17,12.5,75.73,126.7
12/1/2007,2007,12,2120548,16.9,12.7,86,154.7
12/1/2008,2008,12,2120548,15,9.6,87,203.3
12/1/2009,2009,12,2120548,2,13,71,215.5
12/1/2010,2010,12,2120548,19.3,17,75.73,155
12/1/2011,2011,12,2120548,19,13.8,79,147.4
12/1/2012,2012,12,2120548,20.5,13.2,84,185.4
12/1/2013,2013,12,2120548,44,12.8,78,141.6
12/1/2014,2014,12,2120548,50.2,14.8,70,172.6
12/1/2015,2015,12,2120548,15.4,11.8,80,149.15
12/1/2016,2016,12,2120548,28.09,11.89,75.73,149.15
12/1/1968,1968,12,2120559,16.5,11.1,82,179.9
12/1/1968,1968,12,2120559,16.5,11.1,82,179.9
12/1/1969,1969,12,2120559,35.6,12.5,80,193.2
12/1/1969,1969,12,2120559,35.6,12.5,80,193.2
12/1/1970,1970,12,2120559,31.4,12.3,77,143.1
12/1/1970,1970,12,2120559,31.4,12.3,77,143.1
12/1/1971,1971,12,2120559,72.3,12.2,77,149.4
12/1/1971,1971,12,2120559,72.3,12.2,77,149.4
12/1/1972,1972,12,2120559,9,13.9,72,176.7
12/1/1972,1972,12,2120559,9,13.9,72,176.7
12/1/1973,1973,12,2120559,90.6,14.4,76,161.9
12/1/1973,1973,12,2120559,90.6,14.4,76,161.9
12/1/1974,1974,12,2120559,28.3,10.9,75,220.5
12/1/1974,1974,12,2120559,28.3,10.9,75,220.5
12/1/1975,1975,12,2120559,93.8,11.4,84,110.8
12/1/1975,1975,12,2120559,93.8,11.4,84,110.8
12/1/1976,1976,12,2120559,23.4,11,76,146.7
12/1/1976,1976,12,2120559,23.4,11,76,146.7
12/1/1977,1977,12,2120559,19.9,11.6,77,202
12/1/1977,1977,12,2120559,19.9,11.6,77,202
12/1/1978,1978,12,2120559,9.9,11.9,76,191.6
12/1/1978,1978,12,2120559,9.9,11.9,76,191.6
12/1/1979,1979,12,2120559,36.8,14.6,79,109.66
12/1/1979,1979,12,2120559,36.8,14.6,79,109.66
12/1/1980,1980,12,2120559,64.6,12.9,78,173.7
12/1/1980,1980,12,2120559,64.6,12.9,78,173.7
12/1/1981,1981,12,2120559,20.2,14.1,79,136.7
12/1/1981,1981,12,2120559,20.2,14.1,79,136.7
12/1/1982,1982,12,2120559,39.4,14.7,79,109.66
12/1/1982,1982,12,2120559,39.4,14.7,79,109.66
12/1/1983,1983,12,2120559,54.2,13.5,80,109.66
12/1/1983,1983,12,2120559,54.2,13.5,80,109.66
12/1/1984,1984,12,2120559,15.3,14,75,133.1
12/1/1984,1984,12,2120559,15.3,14,75,133.1
12/1/1985,1985,12,2120559,31.8,14.4,56.23,192.8
12/1/1985,1985,12,2120559,31.8,14.4,56.23,192.8
12/1/1986,1986,12,2120559,12.4,13.5,56.23,109.66
12/1/1987,1987,12,2120559,16.9,15.3,56.23,109.66
12/1/1988,1988,12,2120559,96.6,11.65,56.23,109.66
12/1/1989,1989,12,2120559,50.7,11.65,56.23,109.66
12/1/1990,1990,12,2120559,41.1,11.65,56.23,109.66
12/1/1991,1991,12,2120559,38.9,12.1,56.23,103.7
12/1/1991,1991,12,2120559,38.9,12.1,71,103.7
12/1/1992,1992,12,2120559,97.1,13.3,66,165.2
12/1/1992,1992,12,2120559,97.1,13.3,66,165.2
12/1/1993,1993,12,2120559,18.5,11.1,66,140.6
12/1/1993,1993,12,2120559,18.5,11.1,66,140.6
12/1/1994,1994,12,2120559,13.5,11.65,56.23,47.6
12/1/1994,1994,12,2120559,13.5,11.65,56.23,47.6
12/1/1995,1995,12,2120559,112.5,13.3,67,124.6
12/1/1995,1995,12,2120559,112.5,13.3,67,124.6
12/1/1996,1996,12,2120559,75.2,14,57,117.8
12/1/1996,1996,12,2120559,75.2,14,57,117.8
12/1/1997,1997,12,2120559,18.7,13.3,70,161.7
12/1/1997,1997,12,2120559,18.7,13.3,70,161.7
12/1/1998,1998,12,2120559,94.8,11.65,56.23,109.66
12/1/1998,1998,12,2120559,94.8,11.65,56.23,109.66
12/1/1999,1999,12,2120559,47.7,15.8,56.23,54.6
12/1/1999,1999,12,2120559,47.7,15.8,71,54.6
12/1/2000,2000,12,2120559,32.5,11.65,56.23,39.6
12/1/2000,2000,12,2120559,32.5,11.65,56.23,39.6
12/1/2001,2001,12,2120559,45.3,16.2,56.23,61.4
12/1/2001,2001,12,2120559,45.3,16.2,79,61.4
12/1/2002,2002,12,2120559,55.1,12.8,56.23,49.5
12/1/2002,2002,12,2120559,55.1,12.8,62,49.5
12/1/2003,2003,12,2120559,46.3,7.7,56.23,46.6
12/1/2003,2003,12,2120559,46.3,7.7,79,46.6
12/1/2004,2004,12,2120559,2,8.3,79,59.7
12/1/2004,2004,12,2120559,2,8.3,79,59.7
12/1/2005,2005,12,2120559,37,11.65,56.23,33.2
12/1/2005,2005,12,2120559,37,11.65,56.23,33.2
12/1/2006,2006,12,2120559,4.5,11.65,56.23,109.66
12/1/2007,2007,12,2120559,109,14,56.23,112.9
12/1/2007,2007,12,2120559,109,14,80,112.9
12/1/2008,2008,12,2120559,55.3,14.2,56.23,172.6
12/1/2008,2008,12,2120559,55.3,14.2,80,172.6
12/1/2009,2009,12,2120559,28.3,13.5,75,131.7
12/1/2009,2009,12,2120559,28.3,13.5,75,131.7
12/1/2010,2010,12,2120559,121.2,13.5,82,76.7
12/1/2010,2010,12,2120559,121.2,13.5,82,76.7
12/1/2011,2011,12,2120559,85.6,14.3,81,114.5
12/1/2011,2011,12,2120559,85.6,14.3,81,114.5
12/1/2012,2012,12,2120559,69.4,14,76,109
12/1/2012,2012,12,2120559,69.4,14,76,109
12/1/2013,2013,12,2120559,53.8,13.1,56.23,114.6
12/1/2013,2013,12,2120559,53.8,13.1,70,114.6
12/1/2014,2014,12,2120559,99.1,13.7,73,80.3
12/1/2014,2014,12,2120559,99.1,13.7,73,80.3
12/1/2015,2015,12,2120559,2,11.65,56.23,99.9
12/1/2015,2015,12,2120559,2,11.65,56.23,99.9
12/1/2016,2016,12,2120559,30.9,14,56.23,102
